81518|17|10070.0|12171.737
19515|32|19544.0|24290.428
37826|17|80440.0|48740.1
19515|32|21329.76|37912.707
49345|40|6422.168|5172.1353
53259|59|1260.0|1279.4513
23983|32|71.28|481.4376
53259|59|520.0|-152.27272
92853|17|897.6|1237.1387
17434|17|523.6|515.0463
21119|17|400.0|338.62573
21119|59|487.8|365.54623
1777|59|596.2|579.63794
30936|59|867.2|846.292
17422|17|448.8|372.0381
1592|32|14051.728|12010.515
39360|32|11984.252|11175.504
89426|32|1875.5|2533.0195
21119|17|326.0|282.37985
27166|59|3.375|154.82245
30936|59|1037.475|739.6901
17422|17|412.8|289.58188
20943|32|2771.055|2532.5017
23983|32|1666.8|1909.9042
13802|59|2140.0|1975.1571
2309|52|1896.0|3291.6294
49345|40|3372.072|2654.1184
83458|26|6279.0|9987.665
1777|59|880.984|1105.0713
30936|59|1211.156|851.8191
23983|32|1054.08|1742.4597
5377|40|3637.634|3436.7158
89426|32|1643.73|1849.7404
49345|59|380.94|686.4678
55370|17|1136.0|1435.1493
5638|59|849.06|772.4232
73332|32|3236.608|2746.7698
89426|32|474.705|1004.8038
49345|59|103.74|-710.9276
5638|59|726.24|855.30444
1777|59|304.096|629.8041
17422|17|31.2|40.958015
23983|32|1635.12|3440.7642
23983|32|1635.12|3440.7642
966|32|1101.435|1789.8448
71061|32|3635.871|3132.0374
2913|52|14520.0|13714.256
83458|10|16890.0|6581.8853
83458|26|12125.46|2670.017
55370|17|1629.6|1192.8722
17422|17|273.6|153.42633
74003|59|19960.0|20203.193
81073|52|15470.0|13576.519
97861|59|2180.0|3107.4768
20693|4|2287.2|2772.699
20693|52|15995.081|15251.081
2916|32|22400.0|11409.942
96847|17|2211.0|7166.641
90901|59|57427.7|18272.596
30114|59|11762.3|18725.936
85541|17|1367.58|2416.3943
66801|17|12026.814|9604.351
98140|87|1720.0|2286.0103
98140|84|3851.4|3377.0159
74427|17|8372.7|8723.117
10091|87|5090.0|4897.0986
85548|26|46370.0|45109.973
10311|17|9513.0|9188.849
65878|68|1025.7|5782.7197
65878|68|1025.7|5782.7197
11587|87|8290.0|1589.7118
11587|87|8290.0|1589.7118
11587|59|7690.0|7102.69
68936|40|7830.0|8229.072
74003|59|18940.0|19280.93
81073|40|5970.0|6245.4434
50528|52|9809.154|9385.528
97861|59|6080.0|6257.501
72130|59|20810.0|16516.873
68145|59|3570.0|4168.509
68145|81|5832.079|5289.7275
68145|52|7088.772|6288.3164
2916|17|21794.0|3297.646
11395|59|10250.0|24489.738
97941|17|1810.0|6096.2417
99146|17|4080.0|13602.204
57440|32|5820.0|8527.664
39979|17|3473.25|3518.1675
67670|17|3177.0|3628.3003
56863|17|526.0|2035.7174
56863|17|6354.0|6100.54
28410|17|1841.0|4514.926
66801|17|4862.368|4492.064
98140|87|1590.0|2082.0754
78281|59|28611.0|27472.475
92544|17|3610.0|3380.6702
88691|17|9727.2|9327.539
92187|17|8457.656|8874.835
34190|68|13489.848|12492.46
81034|17|11590.0|9520.674
11587|59|7650.0|7764.2437
28362|9|3310.0|3454.0325
91040|52|4110.0|3723.62
91040|59|6170.0|6454.873
68936|40|2600.0|2848.2007
81073|40|1470.0|2329.0024
68718|52|4360.0|4847.174
50528|4|28473.363|28197.72
3860|52|10458.0|10214.104
37077|59|327.972|1028.3809
61062|94|5520.0|-4281.0103
13313|17|960.21|575.4206
28410|17|30429.0|25650.42
35410|17|30690.0|29299.148
20456|59|8620.0|6205.301
98140|87|710.0|1131.1798
98140|59|17858.5|17226.357
74427|17|453.6|715.7798
74427|17|7565.4|7921.113
92544|17|5760.0|4238.676
88691|17|705.6|2764.5332
88691|17|11768.4|10052.751
4593|17|745.0|1453.9163
38481|59|2544.664|2724.896
18158|81|6080.0|6370.6997
71833|87|604.8|1039.0634
28362|9|1020.0|2317.0767
91040|81|1270.0|1584.8157
81073|32|12060.0|11761.153
72027|4|7551.25|8349.175
50528|4|61002.018|59462.156
55261|32|14489.912|13717.292
97861|59|5550.0|5312.361
523|32|2836.074|3346.0461
68145|59|3790.0|5408.696
20693|52|14164.903|8927.304
20693|52|14164.903|8927.304
96847|17|2229.0|2920.3074
34500|32|13339.587|20299.57
11395|17|16230.0|22458.852
17407|59|17294.256|6512.7266
86267|52|1290.0|3397.4536
35410|17|36530.0|34947.363
8332|17|8783.424|8958.001
85546|68|18650.86|10225.154
31899|17|5936.4|6533.687
71300|68|7100.0|8121.2485
71300|52|4841.6|5660.838
4593|17|1021.0|1688.9016
2083|59|22180.0|20760.277
2083|15|10040.0|9406.713
2083|26|5540.0|5861.397
34190|68|21278.592|21085.107
18158|81|8940.0|5834.224
18158|81|8940.0|5834.224
93435|17|16474.59|10397.823
93435|17|16474.59|10397.823
81034|17|7260.0|7047.204
11587|59|2950.0|3176.2295
91040|52|2260.0|1536.197
74003|59|12410.0|12903.58
97861|59|4390.0|2188.7954
97861|59|4390.0|2188.7954
523|32|1225.824|1533.0153
68145|4|14855.94|14590.193
2916|17|8916.5|2296.385
2916|17|6171.0|9366.495
92583|17|2891.0|2813.1113
63312|15|13367.784|16365.589
61062|84|10050.0|11162.176
77844|59|4360.0|4980.3174
13313|32|28470.0|25508.049
47465|17|1316.0|2440.0034
24382|17|3947.0|3554.7356
93228|17|2375.142|2560.1829
85546|68|1076.73|6389.85
91794|68|7943.245|5469.5923
45742|9|2840.0|2789.014
74427|17|8039.28|7998.471
4593|17|1758.0|2542.997
10311|17|15822.0|14701.151
37514|87|4350.0|4700.8027
2083|15|13200.0|13018.65
38481|59|4613.092|4865.5674
18158|81|7950.0|8290.276
28362|9|2260.0|2554.922
91040|52|1310.0|-1728.4277
91040|52|1310.0|-1728.4277
40675|59|1876.908|932.452
71260|26|4270.5|3260.8152
94152|59|4020.0|6968.537
54960|68|5819.814|6407.428
64042|59|21680.0|20802.852
50528|4|49550.886|49568.062
85001|15|5110.0|5214.9463
68145|15|4615.2|4446.1396
68145|26|1303.04|1460.1593
68145|52|3665.686|4274.5513
20693|52|6371.887|6526.654
2916|17|1921.0|5261.863
96847|17|1275.0|5023.0723
44625|17|1413.294|448.92352
90901|59|13952.3|16048.889
11395|59|5930.0|11161.301
61062|84|6810.0|2217.8098
2716|26|19020.0|16466.895
57440|32|2252.805|14225.164
67670|17|2217.0|2414.0847
13313|17|1856.706|1646.8298
13313|17|2004.334|3792.8503
28410|17|15519.0|16109.493
91148|32|5811.17|6724.171
11536|32|10780.0|9188.17
98140|26|26380.0|25837.654
21807|59|2860.0|3062.1396
10091|87|3931.926|4005.125
85548|40|2460.0|2805.4065
85548|26|24599.952|24521.627
92187|17|2125.44|2194.8508
14735|26|4790.5|4301.929
2083|26|9320.3728|10124.586
2083|52|12920.0|12067.005
38481|81|2470.0|2461.9304
84689|87|13360.0|13554.767
34190|68|14070.186|13746.047
71833|94|4030.0|4546.0703
11587|59|2280.0|3007.9844
11587|9|7700.0|7811.795
66472|17|795.728|708.9736
71260|26|3919.5|3367.914
68936|40|15450.0|15118.611
81073|32|7540.0|7889.7373
81073|52|11790.0|10850.661
64042|59|23680.0|23181.918
17183|43|2950.0|3373.835
3860|52|10926.0|11478.291
72130|52|1214.0|3080.6655
68145|15|2672.97|2343.3005
20693|15|18177.03|18321.625
20693|15|18177.03|18321.625
2916|32|8240.0|1962.1547
68807|17|1847.088|4576.7334
92583|43|13240.0|10013.366
92583|84|3970.0|6424.247
73893|40|4026.0|4621.095
61062|84|11120.0|2549.0598
57440|32|2423.81|17982.502
13313|17|7869.708|7555.4214
56863|17|8496.0|8371.465
93228|17|2618.418|2287.3157
93538|17|5040.0|20096.672
75702|17|11460.0|5841.229
33453|32|12048.453|11046.6
91148|32|14321.547|13561.505
98140|26|25950.0|25792.451
98140|59|29140.0|29390.957
21807|59|4100.0|5453.4033
85548|26|24148.52|25517.379
2083|52|6140.0|6486.601
38481|59|1101.74|1527.855
84689|87|4890.0|6437.347
11587|59|970.0|641.3695
66472|17|2045.813|2236.8784
66472|17|2045.813|2236.8784
91040|59|3090.0|3835.367
40675|59|448.26|971.19244
58769|32|33600.0|43196.17
88928|40|35920.0|23855.473
88928|52|11302.5|16261.164
88928|40|56140.0|41571.36
55814|32|29502.0|31251.248
55814|81|14340.0|15473.916
27629|32|12790.0|12844.28
57254|32|11960.0|12219.424
80170|59|3520.0|5008.318
94886|32|20742.268|16566.496
68761|59|5394.0|7338.6304
94554|59|7570.0|9144.056
35287|68|3945.0|4770.444
58567|17|17530.0|17121.668
14470|59|6840.0|25005.348
14470|59|6840.0|25005.348
93417|59|11240.0|10534.46
13871|68|8700.0|6285.8384
13871|68|8700.0|6285.8384
26997|81|1588.39|2573.0142
41607|59|6560.0|5454.5615
12574|87|7987.07|9271.822
72950|17|2580.126|-54.412132
72950|17|2580.126|-54.412132
26725|87|2750.0|1783.5238
26725|68|1990.0|2475.436
50441|17|4435.4|3896.5608
82023|17|2630.0|4191.979
70407|87|3090.0|3315.9185
70539|59|8540.0|6986.764
98164|68|6680.0|7428.025
65256|59|3030.0|5987.274
65256|59|3030.0|5987.274
