37826|32|24930.2|22998.191
37826|17|37230.0|27041.352
37826|17|67020.0|44041.68
35465|32|16780.0|38500.3
37826|32|20807.2|43988.992
35465|32|16345.61|11023.583
49672|32|5224.35|13599.647
73332|32|4087.496|4509.399
13802|59|330.0|506.60025
5377|40|10955.659|10517.703
53891|32|7484.74|7476.651
2309|52|3678.0|4819.004
89426|32|1744.325|2712.9026
92853|17|1396.8|1554.8674
21119|17|88.0|237.65479
21119|59|397.8|326.4472
44355|59|509.6|1009.154
73332|32|2405.648|2848.449
20943|32|118.503|717.4932
20943|32|118.503|717.4932
39360|32|200.277|374.87592
13802|59|1590.0|4017.2354
13802|59|1590.0|4017.2354
94968|32|22170.0|7631.0024
89426|32|923.175|930.0038
89426|32|923.175|930.0038
49345|59|295.47|5644.8413
49345|59|295.47|5644.8413
92853|17|897.6|880.8789
1777|59|596.2|439.44556
30936|59|867.2|626.7465
20943|32|7091.028|7081.6387
23983|32|4265.28|5606.5815
53891|32|8047.6|7167.953
89426|32|1875.5|2459.316
49345|40|4330.288|4411.2344
35888|59|2640.6|2578.7014
1777|59|754.65|1209.4977
23983|32|1666.8|1903.5007
5377|40|5752.461|5451.3145
17434|17|268.8|13.211725
35888|59|3082.656|2874.7522
1777|59|880.984|1308.6218
1592|32|3472.608|2936.9727
20943|32|1752.408|1630.6552
71061|32|2343.864|2900.2349
5377|40|3637.634|3458.835
53891|32|7082.982|5484.719
49345|40|2132.368|2203.9124
92853|17|292.8|23.892015
83458|10|9030.0|9383.275
21119|17|284.0|-122.24246
21119|59|241.044|502.96002
55370|17|1136.0|1923.518
27166|59|1.59|-652.6306
27166|59|1.59|-652.6306
1777|59|355.524|95.107025
30936|59|488.766|535.5065
49345|40|2113.088|3578.5962
92853|17|62.4|626.2917
17434|17|36.4|-933.6402
17434|17|36.4|-933.6402
73332|32|1605.52|1704.5006
39360|32|4594.233|3488.9346
53891|32|1898.512|2392.861
92853|17|547.2|814.5282
59388|8|14650.0|13958.089
21119|59|128.86|-399.10355
35888|59|665.04|834.37317
27166|59|0.85|228.29974
5638|59|453.9|1347.9563
5638|59|453.9|1347.9563
17422|17|273.6|107.19337
68936|87|4320.0|5684.691
81073|40|5810.0|6999.8374
81073|52|15470.0|14361.522
50528|4|40397.67|39111.625
50528|52|12733.101|15191.276
97861|59|1490.0|840.69257
72130|59|20440.0|4045.8179
72130|59|20440.0|4045.8179
60279|87|8260.0|3568.524
60279|87|8260.0|3568.524
34500|32|10773.0|17957.96
11395|17|15120.0|7897.036
13313|17|14200.0|12936.235
93970|59|4320.0|5824.2646
47465|17|2520.0|2593.2778
49130|17|4537.0|4826.643
85541|17|1367.58|1503.7626
85546|68|28908.155|5402.3643
85548|26|46370.0|44026.492
85548|52|1011.2|11998.677
85548|52|1011.2|11998.677
71300|52|2148.8|8897.605
71300|52|2148.8|8897.605
18158|81|6890.0|7757.424
93435|17|9845.7|11056.574
81034|92|4223.126|5673.6113
11587|59|7690.0|6172.589
28362|9|4640.0|5302.705
54960|68|5583.492|6991.7666
68936|87|2304.043|2872.1836
64042|59|36680.0|34738.547
50528|4|25883.334|25901.363
68145|52|7088.772|5740.063
55225|32|7826.5|8835.266
96847|17|3846.0|10814.017
34500|32|6403.5|5376.043
44625|17|1096.084|937.4736
56788|4|18060.0|6264.05
92583|87|6980.0|-769.68005
11395|17|30830.0|5542.731
56446|59|4963.125|6139.1997
17407|59|13786.875|8381.909
39979|17|3473.25|3305.0562
24810|59|3407.82|4338.8735
77844|59|5695.0|5920.2754
93970|59|5695.0|7359.8975
56863|17|526.0|1396.7069
24382|17|4476.0|3625.7866
8332|17|1875.328|2594.4285
75702|17|9580.0|7360.45
91794|68|2929.406|4699.6953
33453|17|8132.8|7757.4307
91148|17|15787.2|15172.478
74427|17|2284.2|2087.132
92544|17|3610.0|3979.2385
85548|26|32441.604|30469.19
71300|84|8660.0|7236.3477
88691|17|9727.2|9626.919
92187|17|8457.656|9057.216
14735|84|5220.0|5382.29
18158|81|5830.0|6084.58
20712|59|10440.0|10594.576
523|32|3732.0|4075.969
68145|81|604.483|696.93396
20693|52|5254.382|5093.5693
37077|59|327.972|1932.8444
97941|17|620.0|3903.1743
17407|59|5279.454|9727.798
86267|52|2130.0|2510.2932
39979|17|3449.202|2635.2422
13313|17|960.21|947.06335
13313|17|3958.88|5242.593
47465|17|1540.0|1892.7467
49130|17|4135.0|4246.5664
24382|17|3939.0|1430.2311
24382|17|3939.0|1430.2311
93228|17|2661.098|2781.3232
93538|17|6620.0|11853.088
93538|59|4970.0|8572.887
69576|68|8648.84|7721.814
85546|68|28998.358|9545.717
75171|17|8686.2|8081.2925
98140|87|710.0|1405.746
85548|26|19820.0|19478.686
88691|17|11768.4|9328.851
92187|17|7372.926|7555.223
4593|17|745.0|856.8086
37514|87|1238.016|1589.0358
2083|59|7530.0|7096.4014
81034|68|12710.0|11662.875
81034|17|3970.0|5342.1963
81034|17|3970.0|5342.1963
11587|59|1900.0|1293.0522
91040|81|1270.0|1987.327
74003|59|17320.0|17438.55
81073|32|12060.0|11777.906
50528|52|11276.163|13448.482
3860|52|27999.0|26702.738
20693|81|3439.0|3442.7883
2916|59|8830.0|14939.504
44625|17|3469.445|6186.4365
44625|17|2056.285|5433.337
79230|4|22140.0|10564.108
61062|84|11040.0|13716.258
77844|59|8695.0|9434.363
77844|59|8695.0|9434.363
13313|17|2721.73|6103.2466
13313|17|2721.73|6103.2466
28410|17|26278.0|23086.283
24382|17|1631.0|1448.2845
66801|17|22773.744|6731.8237
66801|17|22773.744|6731.8237
93538|17|10640.0|7910.7827
98140|59|31702.0|29957.324
74427|17|5462.1|5752.0415
92544|17|8490.0|7861.4624
85548|32|9050.0|12956.917
71300|84|11050.0|8841.0205
88691|17|8496.6|8671.942
25627|26|2500.0|13841.979
25627|26|2500.0|13841.979
2083|15|10040.0|8978.587
93435|26|1000.0|2488.8406
11587|59|2950.0|3575.737
28362|9|4560.0|5517.3374
20712|59|7930.0|5310.0405
20712|59|7930.0|5310.0405
94152|59|3540.0|7022.142
70752|84|730.0|3076.8486
72027|4|7815.625|8767.204
50528|4|63137.745|61523.22
50528|52|9564.093|16036.497
50528|52|9564.093|16036.497
68145|52|6911.674|7472.702
20693|81|2267.0|2814.4368
96847|17|1573.5|-296.10715
90901|59|41126.5|14415.667
23111|17|3740.616|856.20593
61062|94|7640.0|5844.085
67670|17|371.0|534.43896
13313|17|2553.75|5680.995
13313|17|3198.43|15296.579
13313|17|3198.43|15296.579
56863|17|742.0|1451.4216
56863|17|6176.0|5883.9995
28410|17|2597.0|3485.2498
28410|17|21616.0|9884.153
28410|17|21616.0|9884.153
47465|17|1316.0|2430.5955
49130|17|7520.0|7248.2617
20456|59|4030.0|6566.491
75171|17|8779.74|8631.236
75171|17|8779.74|8631.236
98140|59|17770.5|16296.293
85548|32|11630.0|11483.452
71300|26|8178.825|10212.085
5308|59|8840.0|8097.6416
25627|26|5760.0|6689.8213
10311|17|15822.0|13836.652
84689|92|714.92|2111.3528
18158|81|6820.0|5971.061
81034|68|5060.0|5644.784
81034|17|6840.0|4295.6035
81034|17|6840.0|4295.6035
66472|17|2385.971|5596.771
91040|59|1910.0|2426.513
91040|81|1710.0|2051.1082
71260|26|4270.5|3677.9973
19272|81|2071.0|2419.4905
55261|32|4842.672|5293.092
68145|4|11659.032|11532.574
20693|15|31384.8|29882.727
20693|4|11845.498|12579.581
60279|87|5760.0|4110.463
2916|32|1280.0|8201.152
2916|17|7225.0|10737.595
92583|84|4090.0|8850.774
79550|15|13750.0|18079.186
93538|17|9140.0|6304.72
69576|68|1750.0|4383.6743
33453|32|4888.83|5517.883
91148|23|14520.0|13184.1875
75171|17|2188.71|2137.3506
98140|59|5016.0|5660.219
85548|32|12510.0|15672.743
85548|32|12510.0|15672.743
85548|40|2460.0|3277.8748
71300|68|7150.0|6055.121
88691|17|4597.17|5614.619
14735|26|4790.5|5756.582
84689|87|13360.0|13738.673
18158|81|9060.0|8042.3125
78793|94|18280.0|31402.225
78793|94|18280.0|31402.225
68718|52|7870.0|8802.861
72027|4|5060.592|5627.0894
50528|52|5767.326|5308.604
72130|81|19150.0|18790.795
68145|15|2672.97|3239.8296
68145|59|7130.0|5879.0596
20693|52|7244.806|6532.249
55225|32|2933.231|3741.4617
2916|17|6766.0|16552.691
96847|17|439.5|-1674.1643
61062|9|7620.0|11720.096
13313|32|20170.0|18995.12
93970|59|3450.0|3913.8652
28410|17|29736.0|29241.326
47465|17|8574.852|6343.363
24382|17|3965.148|4796.203
98140|59|29140.0|28688.51
74427|17|9596.16|9629.7295
85548|40|5380.0|5228.9478
71300|26|14901.48|14718.863
25627|26|10570.0|9437.904
2083|59|6900.276|18595.52
2083|59|6900.276|18595.52
71833|94|2100.0|1721.8927
93435|17|9364.187|7529.7573
93435|26|4480.0|5403.3105
28362|9|4170.0|4129.5776
28362|9|4170.0|4129.5776
71260|26|4180.5|3807.073
71260|26|4180.5|3807.073
58769|32|30380.0|25418.61
88928|40|44620.0|16220.302
88928|40|38100.0|25859.625
58769|59|34800.0|42542.24
88928|40|57440.0|38147.47
88928|52|16140.3|34668.547
58769|59|39380.0|36590.883
88928|40|53060.0|33708.09
55814|40|32610.0|28230.615
55814|40|32610.0|28230.615
55814|17|37240.0|32164.77
27629|32|12790.0|12944.896
62733|59|1930.0|3349.6726
94886|17|5212.0|8514.519
96975|59|3906.0|3374.6375
12869|81|22930.0|21842.66
95008|17|5760.0|4918.106
95008|17|5760.0|4918.106
58150|52|5180.0|6503.16
23668|59|10210.0|9057.307
35287|68|3945.0|5388.3433
61978|17|17920.0|16626.695
47401|68|3945.0|4387.134
14470|32|58490.0|53726.703
14470|17|22050.0|23970.613
89440|26|3730.0|4810.602
13871|59|3090.618|3779.6357
41607|59|6560.0|5840.862
12574|87|7987.07|8533.317
39311|17|2166.055|3945.1653
58378|81|10260.0|8589.337
82023|81|6560.0|8391.314
70407|87|3090.0|3521.3735
69387|87|4070.0|5536.0767
67739|87|25430.0|22808.418
70111|52|5059.4|4747.558
70111|52|5059.4|4747.558
87552|52|2344.6|3899.4924
41027|32|67.848|361.7062
35689|68|5070.0|4750.987
67224|68|1140.0|2744.055
